"Time"	G4	G3	G2	G1	G12	G0	G11	G10	G9	G8	G7	G6	G5
50	0.3233008	0.1531246	0.1816277	0.9711065	0.6499940	1.0000000	0.5732494	0.1030470	0.0003155	0.3514619	0.3406865	0.5325492	0.9994136
100	0.3358873	0.1531355	0.1816289	0.9710945	0.6809884	1.0000000	0.5732494	0.1158904	0.0003566	0.2633776	0.3550956	0.5488925	0.9993626
150	0.3487780	0.1531408	0.1816296	0.9710892	0.7015814	1.0000000	0.5732494	0.1339617	0.0004803	0.2286513	0.3863899	0.5609732	0.9992203
200	0.3571625	0.1531434	0.1816300	0.9710868	0.7151246	1.0000000	0.5732494	0.1487459	0.0007022	0.2170214	0.4180926	0.5718495	0.9990333
250	0.3616614	0.1531446	0.1816302	0.9710858	0.7238679	1.0000000	0.5732494	0.1579581	0.0009748	0.2133654	0.4403847	0.5813840	0.9988682
300	0.3638442	0.1531451	0.1816303	0.9710854	0.7292248	1.0000000	0.5732494	0.1628593	0.0012254	0.2122486	0.4532474	0.5886174	0.9987539
350	0.3648411	0.1531453	0.1816304	0.9710852	0.7323189	1.0000000	0.5732494	0.1652170	0.0014121	0.2119121	0.4598495	0.5934230	0.9986865
400	0.3652786	0.1531455	0.1816304	0.9710851	0.7340139	1.0000000	0.5732494	0.1662757	0.0015315	0.2118113	0.4629951	0.5963077	0.9986508
450	0.3654654	0.1531455	0.1816304	0.9710851	0.7349022	1.0000000	0.5732494	0.1667284	0.0015999	0.2117812	0.4644206	0.5979121	0.9986332
500	0.3655436	0.1531455	0.1816304	0.9710850	0.7353513	1.0000000	0.5732494	0.1669149	0.0016360	0.2117722	0.4650443	0.5987536	0.9986250
550	0.3648145	0.1531455	0.1816304	0.9710850	0.7105486	1.0000000	0.5732494	0.1635126	0.0016313	0.3209457	0.4650944	0.5846200	0.9986226
600	0.3586321	0.1531455	0.1816304	0.9710850	0.6836380	1.0000000	0.5732494	0.1474209	0.0014617	0.4090252	0.4599500	0.5693872	0.9986540
650	0.3472926	0.1531455	0.1816304	0.9710850	0.6665198	1.0000000	0.5732494	0.1287002	0.0011355	0.4437506	0.4409945	0.5602334	0.9987770
700	0.3363959	0.1531455	0.1816304	0.9710850	0.6541093	1.0000000	0.5732494	0.1153037	0.0008142	0.4553812	0.4120117	0.5532092	0.9989642
750	0.3288340	0.1531455	0.1816304	0.9710850	0.6440139	1.0000000	0.5732494	0.1076643	0.0005863	0.4590386	0.3843470	0.5458940	0.9991386
800	0.3244646	0.1531455	0.1816304	0.9710850	0.6361122	1.0000000	0.5732494	0.1038360	0.0004509	0.4601570	0.3643750	0.5383249	0.9992622
850	0.3222084	0.1531455	0.1816304	0.9710850	0.6305009	1.0000000	0.5732494	0.1020698	0.0003782	0.4604952	0.3522744	0.5315292	0.9993368
900	0.3211262	0.1531455	0.1816304	0.9710850	0.6268815	1.0000000	0.5732494	0.1013003	0.0003415	0.4605973	0.3457415	0.5262737	0.9993774
950	0.3206326	0.1531455	0.1816304	0.9710850	0.6247262	1.0000000	0.5732494	0.1009785	0.0003238	0.4606284	0.3424833	0.5226903	0.9993980
1000	0.3204154	0.1531455	0.1816304	0.9710850	0.6235218	1.0000000	0.5732494	0.1008480	0.0003155	0.4606381	0.3409478	0.5204810	0.9994080

0	0.3202464	0.1531039	0.1816261	0.9711325	0.6221525	1.0000000	0.5732493	0.1007873	0.0003133	0.4606431	0.3396503	0.5176798	0.9994168
