"Time"	G4	G3	G2	G1	G12	G0	G11	G10	G9	G8	G7	G6	G5
800	0.2655552	0.2047454	0.1940343	0.9146712	0.5510070	1.0225310	0.5599828	0.1066443	0.0018449	0.4730401	0.1888536	0.4461187	0.9548154
850	0.2835117	0.1339118	0.2124947	0.9926194	0.6199831	1.0238574	0.5701966	0.1116316	0.0015629	0.4301514	0.3353179	0.4588966	1.0294190
900	0.2579553	0.1575999	0.1768072	0.9424081	0.6622457	1.0294570	0.5690978	0.0912338	0.0013058	0.4359987	0.3132560	0.4414077	0.9910367
950	0.3119354	0.1747043	0.2117127	0.9870930	0.6357720	0.9832256	0.5660190	0.0885239	0.0005818	0.4380116	0.2776595	0.4613447	0.9579472
1000	0.3431641	0.1832000	0.2087823	0.9954705	0.5517867	1.0251370	0.5491289	0.0968680	0.0000487	0.4255470	0.4520962	0.4961930	0.9924849

0	0.3671702	0.1567551	0.1908953	0.9914347	0.6672774	1.0367745	0.5593458	0.1114243	0.0022840	0.4718951	0.3977996	0.5863825	0.9588504
50	0.3257713	0.1647612	0.1828720	0.9825346	0.6957587	1.0644491	0.6002039	0.1165875	0.0005722	0.2084385	0.3606932	0.5869179	0.9074352
100	0.3394460	0.1530190	0.1475302	1.0073204	0.7875728	1.0591338	0.5530987	0.1513158	0.0000927	0.1873527	0.3807396	0.6450433	1.1083305
150	0.3585794	0.1491207	0.2321365	0.9953024	0.7446994	0.9741751	0.5340396	0.1513872	0.0047568	0.1829302	0.5501764	0.5671789	0.9886399
200	0.3209212	0.1746976	0.1827194	1.0439054	0.6845225	1.0315753	0.5649910	0.1763769	0.0068424	0.1944342	0.4981412	0.6707403	0.9873627
250	0.3496464	0.1661241	0.1759494	1.0414010	0.7710080	1.0342672	0.4953011	0.2174261	0.0040129	0.1987776	0.3758156	0.6535822	1.0017087
300	0.3456213	0.1497755	0.1593168	1.0234423	0.7417485	1.0161257	0.5720765	0.1964761	0.0053817	0.2148560	0.4439757	0.5790789	1.0051372
350	0.3258553	0.1475340	0.1465638	0.9387029	0.7342403	1.0241323	0.5729117	0.1579788	0.0065314	0.2265874	0.4831163	0.6573900	0.9753949
400	0.3619677	0.1296742	0.1966772	0.9710345	0.7773746	0.9733155	0.5411802	0.1641623	0.0042653	0.2121240	0.4804432	0.6196539	1.0246631
450	0.3600094	0.1587932	0.2156124	1.0339849	0.7666883	0.9660627	0.5349570	0.1718587	0.0020709	0.2030338	0.5418683	0.5951744	1.0208361
500	0.3389491	0.1753322	0.1845358	0.9863324	0.7683313	0.8810182	0.5581684	0.2020972	0.0042389	0.2222429	0.3010043	0.6171956	1.0115633
550	0.3629266	0.2035738	0.2113345	0.8874082	0.5939812	0.8976603	0.6224772	0.1589887	0.0067977	0.4844584	0.3205203	0.4614589	0.9428149
600	0.3217313	0.2073804	0.1794764	0.9061721	0.5584522	0.9858863	0.6003597	0.1115273	0.0079674	0.6248984	0.2697369	0.4913210	0.9878099
650	0.3265533	0.1942634	0.2124129	0.9140788	0.5908565	1.0195142	0.6305371	0.0911280	0.0021273	0.5814403	0.3755592	0.5047024	0.9053647
700	0.2964728	0.1782557	0.2105016	0.8847125	0.6410217	0.9855386	0.5480958	0.0863361	0.0014073	0.4217122	0.3303205	0.5439978	1.0494821
750	0.3489953	0.1841949	0.2018851	0.9343035	0.5984185	0.9494777	0.5512821	0.0891018	0.0019855	0.4452717	0.2834538	0.5048786	1.0406006
800	0.3349067	0.1339384	0.1874893	0.9458108	0.6094820	0.9659823	0.5702133	0.1186604	0.0000991	0.4693518	0.2790850	0.4857285	1.0127868
850	0.2849669	0.1474228	0.1752284	0.9854253	0.5271662	1.0482948	0.5564683	0.1053911	0.0005419	0.4830149	0.3094822	0.5411820	0.9636642
900	0.3289040	0.1672058	0.1812588	0.9878960	0.5593277	1.0965377	0.5815793	0.1160336	0.0009047	0.4518875	0.2814388	0.5188484	1.0038586
950	0.3434272	0.1460328	0.2098159	1.0260841	0.6083485	1.0660289	0.4776075	0.1246674	0.0003953	0.5143986	0.3482750	0.5197889	0.9637630
1000	0.3610507	0.1457118	0.2054201	0.9950667	0.5831891	1.0575257	0.5898187	0.0955829	0.0010726	0.4402958	0.4121517	0.5732870	1.0302154

0	0.3671702	0.1567551	0.1908953	0.9914347	0.6672774	1.0367745	0.5593458	0.1114243	0.0022840	0.4718951	0.3977996	0.5863825	0.9588504
50	0.3433889	0.1842629	0.4824973	0.9933767	0.6919853	0.9292916	0.3970522	0.1388468	0.1832294	0.3023830	0.3686167	0.5363856	1.0317721
100	0.3573761	0.1327401	0.5317956	1.0411212	0.6283863	0.9577150	0.2578042	0.1724727	0.2131947	0.2404907	0.3723715	0.5365163	0.9116461
150	0.3691215	0.1465869	0.4931659	0.9865893	0.6709122	0.9792881	0.1768974	0.2143783	0.2002567	0.2324827	0.3851231	0.4897516	0.8922284
